,bs1,bs2,bs_delta,std1,std2,std_delta
0,3.809965133666992,3.8099654,2.384185791015625e-07,23.95658302307129,14.381976,-9.574606895446777
1,4.757216930389404,4.757217,0.0,23.850004196166992,14.524624,-9.325380325317383
2,5.369976043701172,5.3699756,-4.76837158203125e-07,29.768573760986328,17.273764,-12.494810104370117
3,0.9539781808853149,0.9539781,-5.960464477539063e-08,8.050384521484375,4.792808,-3.2575764656066895
4,1.2161935567855835,1.2161937,1.1920928955078125e-07,9.082971572875977,5.09903,-3.9839415550231934
5,1.8804099559783936,1.88041,0.0,13.289913177490234,7.601258,-5.688655376434326
6,2.4136903285980225,2.4136903,0.0,15.72937297821045,8.887623,-6.841750144958496
7,1.5566829442977905,1.5566827,-2.384185791015625e-07,9.643209457397461,5.4165297,-4.226679801940918
8,0.8276543617248535,0.82765436,0.0,5.840426921844482,2.91766,-2.922766923904419
9,3.3536884784698486,3.353688,-4.76837158203125e-07,16.662721633911133,9.540709,-7.122013092041016
10,1.9221514463424683,1.9221511,-3.5762786865234375e-07,14.032187461853027,7.7794456,-6.252741813659668
11,1.5477980375289917,1.547798,0.0,10.0419921875,5.4911685,-4.55082368850708
12,2.013106107711792,2.0131059,-2.384185791015625e-07,15.718884468078613,8.90948,-6.809404373168945
13,1.195762038230896,1.195762,0.0,7.985107898712158,4.395993,-3.5891146659851074
14,3.099186658859253,3.0991867,0.0,16.52130699157715,9.833157,-6.688150405883789
15,1.404890537261963,1.4048905,0.0,9.026501655578613,4.5864635,-4.440038204193115
16,1.2269259691238403,1.226926,0.0,7.789475917816162,4.13101,-3.65846586227417
17,1.1719774007797241,1.1719773,-1.1920928955078125e-07,9.990310668945312,5.358377,-4.631933689117432
18,2.0570597648620605,2.0570598,0.0,9.085108757019043,5.1136384,-3.971470355987549
19,1.4896115064620972,1.4896116,1.1920928955078125e-07,8.655129432678223,4.4406576,-4.214471817016602
20,1.709253191947937,1.7092534,2.384185791015625e-07,8.72292423248291,4.6601825,-4.062741756439209
21,1.0139702558517456,1.0139703,0.0,6.461274147033691,3.4247482,-3.0365259647369385
22,1.1705114841461182,1.1705117,2.384185791015625e-07,6.092173099517822,3.1854155,-2.9067575931549072
23,2.8672125339508057,2.8672123,-2.384185791015625e-07,19.368600845336914,10.157071,-9.211529731750488
24,0.9991311430931091,0.99913114,0.0,5.664572715759277,3.0847416,-2.579831123352051
25,1.0988786220550537,1.0988785,-1.1920928955078125e-07,7.862557411193848,4.017123,-3.8454341888427734
26,4.681702136993408,4.681702,0.0,25.876052856445312,14.656073,-11.219980239868164
27,1.5134822130203247,1.5134822,0.0,10.492501258850098,5.7232337,-4.769267559051514
28,1.4032419919967651,1.403242,0.0,9.183466911315918,4.53267,-4.650796890258789
29,0.5742453932762146,0.5742454,0.0,4.001591682434082,1.9585859,-2.0430058240890503
30,3.04409122467041,3.0440912,0.0,12.514434814453125,6.4068165,-6.10761833190918
31,0.5231565833091736,0.5231566,0.0,3.2774713039398193,1.6040041,-1.6734671592712402
32,1.0989075899124146,1.0989075,-1.1920928955078125e-07,6.496397495269775,3.3373413,-3.1590561866760254
33,0.7420861124992371,0.7420861,0.0,3.887328863143921,2.0117648,-1.8755640983581543
34,2.2011659145355225,2.2011662,2.384185791015625e-07,15.308099746704102,7.1695275,-8.138572216033936
35,0.6751577854156494,0.6751578,0.0,3.8859047889709473,1.8899422,-1.9959626197814941
36,1.050844430923462,1.0508443,-1.1920928955078125e-07,6.194387912750244,3.286623,-2.9077649116516113
37,1.11802339553833,1.1180234,0.0,6.296035289764404,2.9097173,-3.3863179683685303
38,0.9972870945930481,0.99728703,-5.960464477539063e-08,6.357479095458984,3.2843444,-3.073134660720825
